Datetime,Date,Hour,Station,AQHI,RiskCategory,Hour_of_Day,Day_of_Week
2025-02-21 01:00:00,2025-02-21,2,Southern,4.0,Moderate,1,4
2025-02-21 02:00:00,2025-02-21,3,Southern,4.0,Moderate,2,4
2025-02-21 03:00:00,2025-02-21,4,Southern,4.0,Moderate,3,4
2025-02-21 04:00:00,2025-02-21,5,Southern,4.0,Moderate,4,4
2025-02-21 05:00:00,2025-02-21,6,Southern,4.0,Moderate,5,4
2025-02-21 06:00:00,2025-02-21,7,Southern,4.0,Moderate,6,4
2025-02-21 07:00:00,2025-02-21,8,Southern,4.0,Moderate,7,4
2025-02-21 08:00:00,2025-02-21,9,Southern,4.0,Moderate,8,4
2025-02-21 09:00:00,2025-02-21,10,Southern,4.0,Moderate,9,4
2025-02-21 10:00:00,2025-02-21,11,Southern,4.0,Moderate,10,4
2025-02-21 11:00:00,2025-02-21,12,Southern,4.0,Moderate,11,4
2025-02-21 12:00:00,2025-02-21,13,Southern,4.0,Moderate,12,4
2025-02-21 13:00:00,2025-02-21,14,Southern,4.0,Moderate,13,4
2025-02-21 14:00:00,2025-02-21,15,Southern,4.0,Moderate,14,4
2025-02-21 15:00:00,2025-02-21,16,Southern,4.0,Moderate,15,4
2025-02-21 16:00:00,2025-02-21,17,Southern,4.0,Moderate,16,4
2025-02-21 17:00:00,2025-02-21,18,Southern,5.0,Moderate,17,4
2025-02-21 18:00:00,2025-02-21,19,Southern,5.0,Moderate,18,4
2025-02-21 19:00:00,2025-02-21,20,Southern,5.0,Moderate,19,4
2025-02-21 20:00:00,2025-02-21,21,Southern,4.0,Moderate,20,4
2025-02-21 21:00:00,2025-02-21,22,Southern,4.0,Moderate,21,4
2025-02-21 22:00:00,2025-02-21,23,Southern,4.0,Moderate,22,4
2025-02-21 23:00:00,2025-02-21,24,Southern,4.0,Moderate,23,4
2025-02-21 23:00:00,2025-02-21,24,Southern,5.0,Moderate,23,4
2025-02-22 00:00:00,2025-02-22,1,Southern,4.0,Moderate,0,5
2025-02-22 01:00:00,2025-02-22,2,Southern,4.0,Moderate,1,5
2025-02-22 02:00:00,2025-02-22,3,Southern,4.0,Moderate,2,5
2025-02-22 03:00:00,2025-02-22,4,Southern,4.0,Moderate,3,5
2025-02-22 04:00:00,2025-02-22,5,Southern,4.0,Moderate,4,5
2025-02-22 05:00:00,2025-02-22,6,Southern,4.0,Moderate,5,5
2025-02-22 06:00:00,2025-02-22,7,Southern,4.0,Moderate,6,5
2025-02-22 07:00:00,2025-02-22,8,Southern,4.0,Moderate,7,5
2025-02-22 08:00:00,2025-02-22,9,Southern,4.0,Moderate,8,5
2025-02-22 09:00:00,2025-02-22,10,Southern,4.0,Moderate,9,5
2025-02-22 10:00:00,2025-02-22,11,Southern,4.0,Moderate,10,5
2025-02-22 11:00:00,2025-02-22,12,Southern,4.0,Moderate,11,5
2025-02-22 12:00:00,2025-02-22,13,Southern,4.0,Moderate,12,5
2025-02-22 13:00:00,2025-02-22,14,Southern,4.0,Moderate,13,5
2025-02-22 14:00:00,2025-02-22,15,Southern,4.0,Moderate,14,5
2025-02-22 15:00:00,2025-02-22,16,Southern,4.0,Moderate,15,5
2025-02-22 16:00:00,2025-02-22,17,Southern,4.0,Moderate,16,5
2025-02-22 17:00:00,2025-02-22,18,Southern,4.0,Moderate,17,5
2025-02-22 18:00:00,2025-02-22,19,Southern,4.0,Moderate,18,5
2025-02-22 19:00:00,2025-02-22,20,Southern,4.0,Moderate,19,5
2025-02-22 20:00:00,2025-02-22,21,Southern,4.0,Moderate,20,5
2025-02-22 21:00:00,2025-02-22,22,Southern,4.0,Moderate,21,5
2025-02-22 22:00:00,2025-02-22,23,Southern,4.0,Moderate,22,5
2025-02-22 23:00:00,2025-02-22,24,Southern,4.0,Moderate,23,5
2025-02-22 23:00:00,2025-02-22,24,Southern,4.0,Moderate,23,5
2025-02-23 00:00:00,2025-02-23,1,Southern,4.0,Moderate,0,6
2025-02-23 01:00:00,2025-02-23,2,Southern,4.0,Moderate,1,6
2025-02-23 02:00:00,2025-02-23,3,Southern,4.0,Moderate,2,6
2025-02-23 03:00:00,2025-02-23,4,Southern,4.0,Moderate,3,6
2025-02-23 04:00:00,2025-02-23,5,Southern,3.0,Low,4,6
2025-02-23 05:00:00,2025-02-23,6,Southern,3.0,Low,5,6
2025-02-23 06:00:00,2025-02-23,7,Southern,2.0,Low,6,6
2025-02-23 07:00:00,2025-02-23,8,Southern,2.0,Low,7,6
2025-02-23 08:00:00,2025-02-23,9,Southern,2.0,Low,8,6
2025-02-23 09:00:00,2025-02-23,10,Southern,2.0,Low,9,6
2025-02-23 10:00:00,2025-02-23,11,Southern,2.0,Low,10,6
2025-02-23 11:00:00,2025-02-23,12,Southern,2.0,Low,11,6
2025-02-23 12:00:00,2025-02-23,13,Southern,2.0,Low,12,6
2025-02-23 13:00:00,2025-02-23,14,Southern,2.0,Low,13,6
2025-02-23 14:00:00,2025-02-23,15,Southern,2.0,Low,14,6
2025-02-23 15:00:00,2025-02-23,16,Southern,3.0,Low,15,6
2025-02-23 16:00:00,2025-02-23,17,Southern,3.0,Low,16,6
2025-02-23 17:00:00,2025-02-23,18,Southern,3.0,Low,17,6
2025-02-23 18:00:00,2025-02-23,19,Southern,3.0,Low,18,6
2025-02-23 19:00:00,2025-02-23,20,Southern,3.0,Low,19,6
2025-02-23 20:00:00,2025-02-23,21,Southern,3.0,Low,20,6
2025-02-23 21:00:00,2025-02-23,22,Southern,3.0,Low,21,6
2025-02-23 22:00:00,2025-02-23,23,Southern,3.0,Low,22,6
2025-02-23 23:00:00,2025-02-23,24,Southern,2.0,Low,23,6
2025-02-23 23:00:00,2025-02-23,24,Southern,4.0,Moderate,23,6
2025-02-24 00:00:00,2025-02-24,1,Southern,2.0,Low,0,0
2025-02-24 01:00:00,2025-02-24,2,Southern,2.0,Low,1,0
2025-02-24 02:00:00,2025-02-24,3,Southern,2.0,Low,2,0
2025-02-24 03:00:00,2025-02-24,4,Southern,2.0,Low,3,0
2025-02-24 04:00:00,2025-02-24,5,Southern,2.0,Low,4,0
2025-02-24 05:00:00,2025-02-24,6,Southern,2.0,Low,5,0
2025-02-24 06:00:00,2025-02-24,7,Southern,2.0,Low,6,0
2025-02-24 07:00:00,2025-02-24,8,Southern,2.0,Low,7,0
2025-02-24 08:00:00,2025-02-24,9,Southern,2.0,Low,8,0
2025-02-24 09:00:00,2025-02-24,10,Southern,2.0,Low,9,0
2025-02-24 10:00:00,2025-02-24,11,Southern,2.0,Low,10,0
2025-02-24 11:00:00,2025-02-24,12,Southern,3.0,Low,11,0
2025-02-24 12:00:00,2025-02-24,13,Southern,3.0,Low,12,0
2025-02-24 13:00:00,2025-02-24,14,Southern,3.0,Low,13,0
2025-02-24 14:00:00,2025-02-24,15,Southern,4.0,Moderate,14,0
2025-02-24 15:00:00,2025-02-24,16,Southern,4.0,Moderate,15,0
2025-02-24 16:00:00,2025-02-24,17,Southern,4.0,Moderate,16,0
2025-02-24 17:00:00,2025-02-24,18,Southern,4.0,Moderate,17,0
2025-02-24 18:00:00,2025-02-24,19,Southern,4.0,Moderate,18,0
2025-02-24 19:00:00,2025-02-24,20,Southern,4.0,Moderate,19,0
2025-02-24 20:00:00,2025-02-24,21,Southern,4.0,Moderate,20,0
2025-02-24 21:00:00,2025-02-24,22,Southern,4.0,Moderate,21,0
2025-02-24 22:00:00,2025-02-24,23,Southern,4.0,Moderate,22,0
2025-02-24 23:00:00,2025-02-24,24,Southern,5.0,Moderate,23,0
2025-02-24 23:00:00,2025-02-24,24,Southern,5.0,Moderate,23,0
2025-02-25 00:00:00,2025-02-25,1,Southern,5.0,Moderate,0,1
2025-02-25 01:00:00,2025-02-25,2,Southern,5.0,Moderate,1,1
2025-02-25 02:00:00,2025-02-25,3,Southern,5.0,Moderate,2,1
2025-02-25 03:00:00,2025-02-25,4,Southern,5.0,Moderate,3,1
2025-02-25 04:00:00,2025-02-25,5,Southern,5.0,Moderate,4,1
2025-02-25 05:00:00,2025-02-25,6,Southern,4.0,Moderate,5,1
2025-02-25 06:00:00,2025-02-25,7,Southern,4.0,Moderate,6,1
2025-02-25 07:00:00,2025-02-25,8,Southern,4.0,Moderate,7,1
2025-02-25 08:00:00,2025-02-25,9,Southern,4.0,Moderate,8,1
2025-02-25 09:00:00,2025-02-25,10,Southern,4.0,Moderate,9,1
2025-02-25 10:00:00,2025-02-25,11,Southern,4.0,Moderate,10,1
2025-02-25 11:00:00,2025-02-25,12,Southern,4.0,Moderate,11,1
2025-02-25 12:00:00,2025-02-25,13,Southern,4.0,Moderate,12,1
2025-02-25 13:00:00,2025-02-25,14,Southern,4.0,Moderate,13,1
2025-02-25 14:00:00,2025-02-25,15,Southern,4.0,Moderate,14,1
2025-02-25 15:00:00,2025-02-25,16,Southern,4.0,Moderate,15,1
2025-02-25 16:00:00,2025-02-25,17,Southern,4.0,Moderate,16,1
2025-02-25 17:00:00,2025-02-25,18,Southern,4.0,Moderate,17,1
2025-02-25 18:00:00,2025-02-25,19,Southern,4.0,Moderate,18,1
2025-02-25 19:00:00,2025-02-25,20,Southern,4.0,Moderate,19,1
2025-02-25 20:00:00,2025-02-25,21,Southern,4.0,Moderate,20,1
2025-02-25 21:00:00,2025-02-25,22,Southern,4.0,Moderate,21,1
2025-02-25 22:00:00,2025-02-25,23,Southern,4.0,Moderate,22,1
2025-02-25 23:00:00,2025-02-25,24,Southern,4.0,Moderate,23,1
2025-02-25 23:00:00,2025-02-25,24,Southern,5.0,Moderate,23,1
2025-02-26 00:00:00,2025-02-26,1,Southern,4.0,Moderate,0,2
2025-02-26 01:00:00,2025-02-26,2,Southern,4.0,Moderate,1,2
2025-02-26 02:00:00,2025-02-26,3,Southern,4.0,Moderate,2,2
2025-02-26 03:00:00,2025-02-26,4,Southern,3.0,Low,3,2
2025-02-26 04:00:00,2025-02-26,5,Southern,3.0,Low,4,2
2025-02-26 05:00:00,2025-02-26,6,Southern,3.0,Low,5,2
2025-02-26 06:00:00,2025-02-26,7,Southern,3.0,Low,6,2
2025-02-26 07:00:00,2025-02-26,8,Southern,3.0,Low,7,2
2025-02-26 08:00:00,2025-02-26,9,Southern,3.0,Low,8,2
2025-02-26 09:00:00,2025-02-26,10,Southern,3.0,Low,9,2
2025-02-26 10:00:00,2025-02-26,11,Southern,4.0,Moderate,10,2
2025-02-26 11:00:00,2025-02-26,12,Southern,4.0,Moderate,11,2
2025-02-26 12:00:00,2025-02-26,13,Southern,4.0,Moderate,12,2
2025-02-26 13:00:00,2025-02-26,14,Southern,4.0,Moderate,13,2
2025-02-26 14:00:00,2025-02-26,15,Southern,4.0,Moderate,14,2
2025-02-26 15:00:00,2025-02-26,16,Southern,4.0,Moderate,15,2
2025-02-26 16:00:00,2025-02-26,17,Southern,5.0,Moderate,16,2
2025-02-26 17:00:00,2025-02-26,18,Southern,5.0,Moderate,17,2
2025-02-26 18:00:00,2025-02-26,19,Southern,5.0,Moderate,18,2
2025-02-26 19:00:00,2025-02-26,20,Southern,5.0,Moderate,19,2
2025-02-26 20:00:00,2025-02-26,21,Southern,5.0,Moderate,20,2
2025-02-26 21:00:00,2025-02-26,22,Southern,5.0,Moderate,21,2
2025-02-26 22:00:00,2025-02-26,23,Southern,5.0,Moderate,22,2
2025-02-26 23:00:00,2025-02-26,24,Southern,5.0,Moderate,23,2
2025-02-26 23:00:00,2025-02-26,24,Southern,5.0,Moderate,23,2
2025-02-27 00:00:00,2025-02-27,1,Southern,4.0,Moderate,0,3
2025-02-27 01:00:00,2025-02-27,2,Southern,4.0,Moderate,1,3
2025-02-27 02:00:00,2025-02-27,3,Southern,4.0,Moderate,2,3
2025-02-27 03:00:00,2025-02-27,4,Southern,4.0,Moderate,3,3
2025-02-27 04:00:00,2025-02-27,5,Southern,4.0,Moderate,4,3
2025-02-27 05:00:00,2025-02-27,6,Southern,4.0,Moderate,5,3
2025-02-27 06:00:00,2025-02-27,7,Southern,4.0,Moderate,6,3
2025-02-27 07:00:00,2025-02-27,8,Southern,4.0,Moderate,7,3
2025-02-27 08:00:00,2025-02-27,9,Southern,4.0,Moderate,8,3
2025-02-27 09:00:00,2025-02-27,10,Southern,4.0,Moderate,9,3
2025-02-27 10:00:00,2025-02-27,11,Southern,4.0,Moderate,10,3
2025-02-27 11:00:00,2025-02-27,12,Southern,4.0,Moderate,11,3
2025-02-27 12:00:00,2025-02-27,13,Southern,4.0,Moderate,12,3
2025-02-27 13:00:00,2025-02-27,14,Southern,5.0,Moderate,13,3
2025-02-27 14:00:00,2025-02-27,15,Southern,5.0,Moderate,14,3
2025-02-27 15:00:00,2025-02-27,16,Southern,5.0,Moderate,15,3
2025-02-27 16:00:00,2025-02-27,17,Southern,5.0,Moderate,16,3
2025-02-27 17:00:00,2025-02-27,18,Southern,5.0,Moderate,17,3
2025-02-27 18:00:00,2025-02-27,19,Southern,5.0,Moderate,18,3
2025-02-27 19:00:00,2025-02-27,20,Southern,4.0,Moderate,19,3
2025-02-27 20:00:00,2025-02-27,21,Southern,4.0,Moderate,20,3
2025-02-27 21:00:00,2025-02-27,22,Southern,3.0,Low,21,3
2025-02-27 22:00:00,2025-02-27,23,Southern,3.0,Low,22,3
2025-02-27 23:00:00,2025-02-27,24,Southern,3.0,Low,23,3
2025-02-27 23:00:00,2025-02-27,24,Southern,5.0,Moderate,23,3
2025-02-28 00:00:00,2025-02-28,1,Southern,4.0,Moderate,0,4
2025-02-28 01:00:00,2025-02-28,2,Southern,3.0,Low,1,4
2025-02-28 02:00:00,2025-02-28,3,Southern,3.0,Low,2,4
2025-02-28 03:00:00,2025-02-28,4,Southern,3.0,Low,3,4
2025-02-28 04:00:00,2025-02-28,5,Southern,3.0,Low,4,4
2025-02-28 05:00:00,2025-02-28,6,Southern,3.0,Low,5,4
2025-02-28 06:00:00,2025-02-28,7,Southern,4.0,Moderate,6,4
2025-02-28 07:00:00,2025-02-28,8,Southern,3.0,Low,7,4
2025-02-28 08:00:00,2025-02-28,9,Southern,3.0,Low,8,4
2025-02-28 09:00:00,2025-02-28,10,Southern,3.0,Low,9,4
2025-02-28 10:00:00,2025-02-28,11,Southern,4.0,Moderate,10,4
2025-02-28 11:00:00,2025-02-28,12,Southern,4.0,Moderate,11,4
2025-02-28 12:00:00,2025-02-28,13,Southern,4.0,Moderate,12,4
2025-02-28 13:00:00,2025-02-28,14,Southern,4.0,Moderate,13,4
2025-02-28 14:00:00,2025-02-28,15,Southern,4.0,Moderate,14,4
2025-02-28 15:00:00,2025-02-28,16,Southern,4.0,Moderate,15,4
2025-02-28 16:00:00,2025-02-28,17,Southern,4.0,Moderate,16,4
2025-02-28 17:00:00,2025-02-28,18,Southern,4.0,Moderate,17,4
2025-02-28 18:00:00,2025-02-28,19,Southern,3.0,Low,18,4
2025-02-28 19:00:00,2025-02-28,20,Southern,3.0,Low,19,4
2025-02-28 20:00:00,2025-02-28,21,Southern,3.0,Low,20,4
2025-02-28 21:00:00,2025-02-28,22,Southern,4.0,Moderate,21,4
2025-02-28 22:00:00,2025-02-28,23,Southern,4.0,Moderate,22,4
2025-02-28 23:00:00,2025-02-28,24,Southern,4.0,Moderate,23,4
2025-02-28 23:00:00,2025-02-28,24,Southern,4.0,Moderate,23,4
2025-03-01 00:00:00,2025-03-01,1,Southern,4.0,Moderate,0,5
2025-03-01 01:00:00,2025-03-01,2,Southern,3.0,Low,1,5
2025-03-01 02:00:00,2025-03-01,3,Southern,3.0,Low,2,5
2025-03-01 03:00:00,2025-03-01,4,Southern,3.0,Low,3,5
2025-03-01 04:00:00,2025-03-01,5,Southern,3.0,Low,4,5
2025-03-01 05:00:00,2025-03-01,6,Southern,3.0,Low,5,5
2025-03-01 06:00:00,2025-03-01,7,Southern,3.0,Low,6,5
2025-03-01 07:00:00,2025-03-01,8,Southern,3.0,Low,7,5
2025-03-01 08:00:00,2025-03-01,9,Southern,3.0,Low,8,5
2025-03-01 09:00:00,2025-03-01,10,Southern,3.0,Low,9,5
2025-03-01 10:00:00,2025-03-01,11,Southern,3.0,Low,10,5
2025-03-01 11:00:00,2025-03-01,12,Southern,4.0,Moderate,11,5
2025-03-01 12:00:00,2025-03-01,13,Southern,4.0,Moderate,12,5
2025-03-01 13:00:00,2025-03-01,14,Southern,4.0,Moderate,13,5
2025-03-01 14:00:00,2025-03-01,15,Southern,4.0,Moderate,14,5
